image,bbox,conf
08f6c00c52c70e.jpg,[[215  53  2621  1469]],[0.568848]
08f78dfe5306df.jpg,[[0  19  700  480]],[0.798828]
08f90350bfc2f4.jpg,[[13  124  1273  855]],[0.656738]
08fa7233f8e80d.jpg,[[468  823  3496  1371]],[0.839844]
08fb5f12fc7615.jpg,[[0  1396  2609  2324]],[0.816895]
08fbf26bf8433e.jpg,[[67  39  210  86]],[0.65332]
08fbf42606e2a5.jpg,[[45  30  647  204]],[0.809082]
08fcee8120fc7d.jpg,[[1  96  899  745]],[0.666992]
08fd973e0b9dec.jpg,[[965  237  3504  1584]],[0.481934]
08fde760bbaef7.jpg,[[1099  1328  2435  1759]],[0.792969]
08fe5200829b6f.jpg,[[0  0  685  581]],[0.858887]
08fee218a82f34.jpg,[[869  803  3254  1364]],[0.779785]
09001403581d1b.jpg,[[1244  1161  1855  1425]],[0.445557]
090223ff0630b0.jpg,[[3  87  892  631]],[0.640625]
09027652a9498c.jpg,[[1247  1014  2467  1527]],[0.848145]
09036d5522ebd3.jpg,[[902  698  3135  1521]],[0.793945]
09046e84ca7858.jpg,[[1167  1301  2027  1438]],[0.727051]
09060838e31697.jpg,[[1557  1130  2389  1455]],[0.657715]
09061df103ebfc.jpg,[[7  83  1397  880]],[0.642578]
090a133100d957.jpg,[[1270  854  1926  1242]],[0.678223]
090c36e6211a32.jpg,[[17  52  844  457]],[0.682617]
090d7f9228a6bc.jpg,[[0  174  1226  712]],[0.547852]
090e06d7e12a75.jpg,[[5  57  2239  1396]],[0.699219]
090effd388b77d.jpg,[[1076  820  2368  1113]],[0.818848]
091134d7aec41f.jpg,[[2  1021  2038  1609]],[0.78418]
09129df7d99c77.jpg,[[0  1653  2468  2210]],[0.775879]
0917384a683561.jpg,[[937  617  2349  1464]],[0.708984]
091911477669c9.jpg,[[1  140  561  315]],[0.755859]
091a7980725ae0.jpg,[[2  201  2603  1567]],[0.693359]
091b4adb08b143.jpg,[[0  22  1898  429]],[0.803711]
091c0e006aa3b8.jpg,[[1548  865  2243  1192]],[0.768555]
091c1315c9ecd6.jpg,[[7  946  3578  1692]],[0.788574]
091d0bde06e5d4.jpg,[[13  87  1740  641]],[0.798828]
0922e6ae63a886.jpg,[[0  20  126  105]],[0.682617]
09239f8549350f.jpg,[[668  1192  2157  1454]],[0.649414]
0923b731cc9342.jpg,[[274  279  2561  750]],[0.625977]
09252e6f9a9a18.jpg,[[1330  812  2343  1234]],[0.741699]
0927d8f7bafb90.jpg,[[0  45  1002  698]],[0.806152]
0928569b673f07.jpg,[[0  0  3211  405]],[0.855469]
0928c622390a5a.jpg,[[1738  714  2206  1048]],[0.615234]
092a863582137d.jpg,[[1670  993  2880  1241]],[0.59375]
092ce09e308b75.jpg,[[2  24  1364  289]],[0.817383]
092dae058ec478.jpg,[[1301  813  1800  979]],[0.814453]
092f20644bd092.jpg,[[815  770  2896  1179]],[0.8125]
092ff1b435e12b.jpg,[[1359  532  3456  1311]],[0.820801]
09348958359c26.jpg,[[1535  1102  2143  1246]],[0.751465]
0935d7ee370f63.jpg,[[0  228  3529  2208]],[0.720215]
09387ec3423bd6.jpg,[[32  229  1816  1239]],[0.507812]
093888ca4894d8.jpg,[[0  143  1993  1271]],[0.758301]
0938bb32569bed.jpg,[[62  474  814  782]],[0.724121]
093b5db383cfc0.jpg,[[0  703  2208  1810]],[0.429199]
093d09690ef902.jpg,[[10  0  3599  1325]],[0.744629]
093dadb4b978ec.jpg,[[0  0  1878  464]],[0.847656]
093fdf1f473259.jpg,[[12  61  1441  367]],[0.754883]
094073148d3961.jpg,[[311  456  1506  1005]],[0.587891]
09423412246afa.jpg,[[1127  839  2475  1401]],[0.771973]
09441024a2cd03.jpg,[[0  0  3600  752]],[0.870117]
0946f9de8e22c8.jpg,[[712  775  2576  1429]],[0.800781]
0948410c240dd4.jpg,[[1160  1034  2394  1464]],[0.787109]
094a0b991f7aea.jpg,[[25  316  3513  1297]],[0.803223]
094aa8ddbb7908.jpg,[[2  17  1247  911]],[0.694336]
094c0f1bafedcd.jpg,[[1414  1008  2292  1332]],[0.613281]
094d2dfb60370f.jpg,[[215  154  868  404]],[0.517578]
094e5604788b2f.jpg,[[0  17  1499  1049]],[0.776855]
0951efa7c4d932.jpg,[[1187  987  2443  1372]],[0.848633]
0953d0b1ec3d87.jpg,[[28  8  3592  501]],[0.785156]
09541807993417.jpg,[[0  164  1594  1026]],[0.800781]
095567b7edfb9c.jpg,[[6  11  1589  1191]],[0.486328]
095568dfa48084.jpg,[[1458  1330  2062  1621]],[0.700684]
0955c47fbc6d69.jpg,[[1571  870  3225  1160]],[0.517578]
0955f80488dd7c.jpg,[[1762  913  3051  1195]],[0.762207]
09582b7e7b5d9a.jpg,[[0  372  3600  2114]],[0.73877]
09589d5fe4ef2c.jpg,[[183  415  3265  2230]],[0.533203]
095b5289a21153.jpg,[[927  630  2306  1311]],[0.606934]
095d2f358bb6e7.jpg,[[0  0  408  476]],[0.712402]
095dc4ee7db2de.jpg,[[894  654  2115  1089]],[0.73877]
095e044cf23183.jpg,[[0  0  740  744]],[0.73877]
096078269e5d6c.jpg,[[1387  777  2169  1232]],[0.681641]
09609e70336710.jpg,[[1204  343  3089  992]],[0.725586]
0962ad8bfdb5e5.jpg,[[1829  1315  2743  1588]],[0.803711]
096694b61fcf65.jpg,[[356  159  931  440]],[0.668945]
0969dbb897686e.jpg,[[5  183  3399  1598]],[0.792969]
096a348bbdb310.jpg,[[966  478  3504  1429]],[0.746094]
096c6748296b18.jpg,[[0  155  871  678]],[0.570801]
096eae79aae38e.jpg,[[1  0  1986  564]],[0.687012]
096ec11c48ea3d.jpg,[[0  17  985  820]],[0.821777]
096ede720f1f53.jpg,[[124  879  3420  1343]],[0.754883]
096fad1055974a.jpg,[[858  391  2205  880]],[0.665527]
096ffa82edf9a4.jpg,[[446  1074  2765  1521]],[0.791992]
09702c61635020.jpg,[[12  66  1663  302]],[0.819824]
097171164c8c49.jpg,[[878  1358  1963  1699]],[0.794434]
09734f820cd790.jpg,[[9  181  1826  1116]],[0.788086]
0974cb281dc845.jpg,[[8  2  864  224]],[0.799316]
0974ef2d248685.jpg,[[0  341  3501  2082]],[0.716309]
09754434ca2447.jpg,[[0  0  493  506]],[0.756348]
0975a8550f4568.jpg,[[721  789  3070  1650]],[0.729492]
0975c65602e73e.jpg,[[849  486  3121  1377]],[0.499023]
0977e04e121c67.jpg,[[1613  1091  2130  1269]],[0.775391]
0978477391c2f8.jpg,[[3  48  3591  700]],[0.84668]
09795effe08d0b.jpg,[[1  392  2955  1072]],[0.81543]
0979a913c1fecd.jpg,[[0  253  2236  761]],[0.679199]
0979f2c3e6de8a.jpg,[[10  52  1562  408]],[0.782227]
097b4c0237039e.jpg,[[116  102  1268  417]],[0.757812]
097d26911196a8.jpg,[[0  82  1036  847]],[0.730957]
097d76069b420c.jpg,[[0  58  3538  1532]],[0.833008]
097f528e86d0b6.jpg,[[1318  671  1806  974]],[0.742188]
097fb940db8b2c.jpg,[[424  377  2680  1227]],[0.683594]
0982e36db6dcd7.jpg,[[1597  1019  1864  1101]],[0.709961]
0982e9fb40bb56.jpg,[[1343  865  2085  1171]],[0.34082]
0983f3d1705e17.jpg,[[387  727  3599  1548]],[0.75]
09846cd43d5231.jpg,[[2  70  923  244]],[0.79248]
09847193281cb8.jpg,[[0  0  508  514]],[0.762695]
0985a2efc20ee2.jpg,[[0  55  694  665]],[0.792969]
0985d53e011621.jpg,[[1207  1476  2359  2073]],[0.797363]
098722a044b822.jpg,[[5  62  1206  1008]],[0.801758]
098773793ab487.jpg,[[51  864  1673  1521]],[0.589844]
0987be4d50dfb6.jpg,[[599  515  3599  1586]],[0.728516]
0987cecae1e014.jpg,[[1492  890  2571  1385]],[0.819824]
09883240d1aa8f.jpg,[[1294  1300  1458  1428]],[0.297363]
0988f586d32c4b.jpg,[[294  746  3481  1176]],[0.769531]
09893ddcdfc764.jpg,[[787  969  1486  1274]],[0.711426]
0989f316950007.jpg,[[0  13  283  274]],[0.775879]
098be9e5e8cc2e.jpg,[[949  438  3504  1769]],[0.708008]
098c074cef6ffd.jpg,[[1673  1034  1960  1124]],[0.661133]
098ca0669100f6.jpg,[[0  8  478  505]],[0.852539]
098e5910c17515.jpg,[[1437  1223  2044  1451]],[0.74707]
098fad54e5e77a.jpg,[[0  796  2755  1595]],[0.800293]
0991c8d630ea1c.jpg,[[7  8  3589  561]],[0.74707]
0992880cb1bf0c.jpg,[[3  84  2910  849]],[0.828613]
099567c97b5a55.jpg,[[7  27  1882  292]],[0.729492]
0995b65842bb86.jpg,[[0  5  1241  668]],[0.805176]
09984488e3e2a8.jpg,[[0  50  886  615]],[0.810059]
0998c2c12917d9.jpg,[[0  32  3600  857]],[0.746094]
099925fc0b3ff3.jpg,[[177  371  1523  655]],[0.80127]
0999aa2e85870e.jpg,[[0  10  797  539]],[0.664551]
099aa22b7ea05e.jpg,[[0  27  989  346]],[0.771973]
099aac99624e5b.jpg,[[318  526  1654  824]],[0.683594]
099d17d154169c.jpg,[[1443  623  2453  1178]],[0.770508]
099ecaa48e7a6c.jpg,[[11  260  3599  916]],[0.833008]
09a2ce8819d8c3.jpg,[[0  9  2362  549]],[0.829102]
09a3bdbcfcfd5f.jpg,[[1  21  1089  218]],[0.849609]
09a3d807d558e4.jpg,[[345  879  2975  1789]],[0.720215]
09a6f258d2087c.jpg,[[0  3  230  226]],[0.729492]
09a8064c433207.jpg,[[0  11  434  338]],[0.745605]
09aaa65def2f63.jpg,[[7  46  3600  700]],[0.873535]
09abbe90b0b493.jpg,[[0  159  2009  1383]],[0.658203]
09acb790fee28c.jpg,[[1363  710  2176  1223]],[0.622559]
09aef90f502517.jpg,[[345  717  1697  884]],[0.330322]
09aef98ac6b15f.jpg,[[595  698  2075  1242]],[0.796875]
09b0e91283e70c.jpg,[[4  624  3307  1259]],[0.774414]
09b247f162efff.jpg,[[1449  1185  1860  1315]],[0.681641]
09b4f022c9a247.jpg,[[0  948  2455  1750]],[0.788086]
09b591fb055378.jpg,[[0  220  2675  1369]],[0.776855]
09b6ef1d3d72c7.jpg,[[10  49  3274  2096]],[0.731934]
09ba59f5a2a927.jpg,[[109  120  1129  282]],[0.827148]
09ba73977e3eb0.jpg,[[598  1086  2098  1643]],[0.855469]
09be27e4269796.jpg,[[619  760  2495  1436]],[0.759766]
09be2bee1b4dd0.jpg,[[152  160  2714  614]],[0.750488]
09c196a4c7933d.jpg,[[45  273  3554  724]],[0.723145]
09c292817d6129.jpg,[[79  143  1699  944]],[0.766113]
09c31660c97b44.jpg,[[1283  804  1860  1140]],[0.754395]
09c3ddb441a381.jpg,[[565  536  1641  813]],[0.775879]
09c49e48beb4e6.jpg,[[0  0  3572  1670]],[0.705078]
09c58b5fc1fd31.jpg,[[984  950  1948  1260]],[0.821777]
09c5aa91bb4150.jpg,[[10  0  2162  385]],[0.755859]
09c5d4fe97ffe4.jpg,[[0  16  2910  594]],[0.873535]
09c7afcef3e519.jpg,[[1777  504  2612  1100]],[0.324219]
09c7c5a8fa52a4.jpg,[[258  403  1952  1652]],[0.524902]
09c84ef6a9c901.jpg,[[0  22  1897  1691]],[0.787109]
09c8b0f71547b9.jpg,[[952  648  2829  1305]],[0.756836]
09cad9213af495.jpg,[[198  139  3290  2301]],[0.630859]
09cb1bc5b7ce34.jpg,[[30  0  3571  397]],[0.822266]
09cc3fe48f8e3e.jpg,[[190  449  1925  848]],[0.75]
09cd846360a936.jpg,[[1  1  1098  1224]],[0.71875]
09cf09995072be.jpg,[[118  551  2233  952]],[0.777832]
09d017154b7d40.jpg,[[286  401  1481  844]],[0.75293]
09d0868b070c9a.jpg,[[0  461  2057  1245]],[0.515625]
09d0a43c796e09.jpg,[[839  620  1620  914]],[0.770508]
09d17cb8e6d594.jpg,[[57  383  2520  901]],[0.841309]
09d258b8755019.jpg,[[1  252  2409  2114]],[0.620605]
09d311b50b9e5d.jpg,[[167  976  1493  1328]],[0.866699]
09d33e0a891292.jpg,[[263  374  1979  1294]],[0.762695]
09d7cd449db96b.jpg,[[1012  775  2366  1095]],[0.76416]
09d80f62af8997.jpg,[[940  682  2214  1160]],[0.784668]
09d88e169e2b40.jpg,[[2  341  1223  1222]],[0.201538]
09d93a4435d86a.jpg,[[0  48  919  768]],[0.730469]
09d9a1035477b7.jpg,[[345  513  3426  1419]],[0.729492]
09d9cbb9ac03a5.jpg,[[60  457  2798  1075]],[0.789062]
09da1834980ee8.jpg,[[21  5  1199  297]],[0.828613]
09db1148f93c01.jpg,[[0  30  1314  297]],[0.776855]
09dba1140150d2.jpg,[[0  52  684  502]],[0.760742]
09dbbae358287a.jpg,[[1404  830  2712  1586]],[0.710449]
09dd4076e2a154.jpg,[[1  0  2724  446]],[0.771973]
09dddc181c29ff.jpg,[[2  27  1546  1369]],[0.844727]
09de57b61f6681.jpg,[[16  120  2139  426]],[0.769531]
09e101d4143c47.jpg,[[1219  868  2002  1212]],[0.753418]
09e190fae3c21e.jpg,[[0  654  2722  1563]],[0.76709]
09e1cf233ae378.jpg,[[5  6  2995  565]],[0.677246]
09e31eede91a25.jpg,[[1  0  1176  170]],[0.769531]
09e3ca82358644.jpg,[[1665  1117  2033  1243]],[0.724121]
09e599f610b4f1.jpg,[[0  0  1685  1694]],[0.779785]
09e5b4b15fe840.jpg,[[799  921  2368  1267]],[0.595703]
09e5f62eefa3bf.jpg,[[0  29  2995  1500]],[0.637695]
09e8101745eb67.jpg,[[2  29  2693  457]],[0.765625]
09e8ed1bf8bf35.jpg,[[1255  1088  2048  1376]],[0.791016]
09e9661ec439c2.jpg,[[0  0  3501  823]],[0.868164]
09e9aa4faa7e2f.jpg,[[0  94  2865  2020]],[0.732422]
09e9e03d8d110d.jpg,[[0  24  756  596]],[0.832031]
09ea18e552429f.jpg,[[214  1156  3115  1753]],[0.646973]
09eadcf6e32a8b.jpg,[[1662  872  1987  1122]],[0.415771]
09eb9b32a4bbf7.jpg,[[283  1264  2294  1616]],[0.606934]
09ebbe5ceee6d9.jpg,[[1683  1145  1874  1247]],[0.583008]
09eccc8bdbad1a.jpg,[[0  27  1789  443]],[0.840332]
09f356b11447bf.jpg,[[1663  1029  2448  1197]],[0.813477]
09f38b2e7ed37c.jpg,[[0  714  2958  1762]],[0.682617]
09f6ecd62a13c4.jpg,[[142  1124  3341  1757]],[0.671387]
09f93846930a21.jpg,[[0  25  594  428]],[0.716309]
09fa39f30db4de.jpg,[[6  444  3600  2048]],[0.647949]
09fbf182cc4046.jpg,[[1  476  2527  1463]],[0.774414]
09fef9d0d7f13a.jpg,[[40  123  1050  504]],[0.592773]
0a003ed3161d9b.jpg,[[7  0  3459  1745]],[0.8125]
0a010ead6a3ba6.jpg,[[1254  586  3504  1822]],[0.612305]
0a01b620a7915b.jpg,[[1  67  3593  881]],[0.758301]
0a04513ed327fb.jpg,[[887  705  2051  1335]],[0.799316]
0a0512fe106a3e.jpg,[[518  640  2041  1181]],[0.766113]
0a0636620519dd.jpg,[[681  463  2706  1373]],[0.733887]
0a06394aa01f10.jpg,[[1527  1408  2101  1537]],[0.714844]
0a0666e9756f06.jpg,[[0  0  934  1127]],[0.822754]
0a07fcc5ab1b4d.jpg,[[674  1212  2798  1943]],[0.758301]
0a0802b2d2d759.jpg,[[1  0  2808  1140]],[0.878418]
0a08151a35099b.jpg,[[36  30  224  69]],[0.450928]
0a0856295f6b87.jpg,[[0  11  1272  1243]],[0.76123]
0a0ae8699f1a5a.jpg,[[5  98  1052  330]],[0.795898]
0a0cedc8ac6499.jpg,[[0  641  3043  1902]],[0.737793]
0a0d83708b4fdc.jpg,[[0  164  3455  2326]],[0.677246]
0a0e4b82b9f3ee.jpg,[[23  24  2027  812]],[0.673828]
0a0e90fb154acf.jpg,[[24  788  2997  1849]],[0.712891]
0a0f53c069bffc.jpg,[[26  61  2949  1597]],[0.732422]
0a100ed55f1c7e.jpg,[[1247  501  3504  1398]],[0.818848]
0a1087a33b933d.jpg,[[7  63  1587  491]],[0.806152]
0a10b69be8c4e5.jpg,[[669  844  1808  1173]],[0.609375]
0a124e3e5b7e9d.jpg,[[0  60  731  482]],[0.769531]
0a135744b79751.jpg,[[3  646  3585  2178]],[0.640625]
0a14b0bc5bb868.jpg,[[99  470  3176  1882]],[0.548828]
0a156e7be7dd9e.jpg,[[1961  625  2234  862]],[0.520508]
0a164ed77a3ed3.jpg,[[0  0  1173  282]],[0.848145]
0a1871d16b6811.jpg,[[1118  984  2718  1422]],[0.786621]
0a19903c7b9ee7.jpg,[[774  528  2740  1347]],[0.710449]
0a1bcf1da2b695.jpg,[[16  175  1629  462]],[0.794922]
0a1c741127059b.jpg,[[101  601  2123  1510]],[0.797363]
0a1f95f43d1c97.jpg,[[32  192  3156  583]],[0.673828]
0a207b19e08a61.jpg,[[8  1229  3481  1777]],[0.826172]
0a23cedc1e719e.jpg,[[136  143  733  428]],[0.521973]
0a24600a0d7e48.jpg,[[0  533  2493  1811]],[0.641602]
0a2d7ead9bec6c.jpg,[[128  87  874  235]],[0.800781]
0a2e04ee6b36bf.jpg,[[2  1  1182  272]],[0.833008]
0a2fa94283cfbf.jpg,[[0  153  857  717]],[0.74707]
0a312f2d4a679d.jpg,[[0  209  2995  1836]],[0.669922]
0a32fb56190d7c.jpg,[[2433  983  2978  1318]],[0.67334]
0a34dad6a56f4f.jpg,[[342  945  2519  1360]],[0.73584]
0a35ea544b2f96.jpg,[[8  0  3583  2051]],[0.71875]
0a3758ea2d7738.jpg,[[487  867  3484  1331]],[0.826172]
0a380a45691ce5.jpg,[[16  31  1151  248]],[0.796387]
0a39e7972b191c.jpg,[[1  189  1568  1102]],[0.824219]
0a3bed46ce0b8e.jpg,[[0  61  2526  1775]],[0.759766]
0a3caf850ae7b5.jpg,[[0  0  3000  1474]],[0.709961]
0a3cc26e78bee4.jpg,[[0  39  2838  658]],[0.844727]
0a3ccc6521bd17.jpg,[[902  472  2064  992]],[0.713867]
0a3e6fa90daced.jpg,[[4  14  749  144]],[0.844727]
0a3f7ed710605e.jpg,[[228  73  3163  973]],[0.755859]
0a40d431384836.jpg,[[701  645  2042  1041]],[0.775391]
0a40dccc6d5a6a.jpg,[[206  87  887  230]],[0.240479]
0a448bdbf92b47.jpg,[[0  52  281  222]],[0.638672]
0a46cba4ac5c5f.jpg,[[693  185  2258  1518]],[0.562988]
0a4839d9ce8838.jpg,[[149  243  2553  815]],[0.791016]
0a49b494a28420.jpg,[[859  254  3560  1238]],[0.714844]
0a4d2ab2b4cc72.jpg,[[626  904  3600  1799]],[0.791016]
0a4da385351110.jpg,[[0  525  3504  2336]],[0.730469]
0a4de2e78b94be.jpg,[[3  38  3586  2400]],[0.706543]
0a4ef0609c5bb9.jpg,[[1322  1201  2410  1419]],[0.771973]
0a4eff47dc9360.jpg,[[422  710  1748  1000]],[0.76123]
0a4f4becf46a2e.jpg,[[0  160  1312  1209]],[0.678223]
0a4fe7372816ac.jpg,[[4  223  2412  838]],[0.793945]
0a51a2cbb32d37.jpg,[[1144  1244  2525  1793]],[0.749023]
0a52cb81d2eb97.jpg,[[492  846  3397  1273]],[0.675781]
0a53d2f897157c.jpg,[[1162  758  3426  1505]],[0.803711]
0a550a7d4633b4.jpg,[[0  85  2559  797]],[0.852051]
0a572d02a1ed8e.jpg,[[1193  1257  1887  1461]],[0.76416]
0a5b0733d80f97.jpg,[[39  42  958  259]],[0.666504]
0a5bb568fa3458.jpg,[[24  0  3355  1312]],[0.596191]
0a5e3c35804749.jpg,[[416  645  1569  908]],[0.717773]
0a5f343d8435ce.jpg,[[235  694  2699  1685]],[0.596191]
0a5fb76ec4145d.jpg,[[3  0  1119  196]],[0.720215]
0a614b61259a6f.jpg,[[0  0  476  286]],[0.696777]
0a625a87b556d4.jpg,[[804  676  2387  1379]],[0.555664]
0a625d9a7316ee.jpg,[[420  193  1670  863]],[0.464355]
0a6330c3a25309.jpg,[[0  91  1532  1334]],[0.630859]
0a66f7598686c3.jpg,[[1115  1022  2175  1188]],[0.508789]
0a677b4e9a6fd7.jpg,[[1114  664  2217  1182]],[0.794922]
0a6852ead7032e.jpg,[[740  866  3304  1869]],[0.634277]
0a6859f6bcfefe.jpg,[[0  0  3000  1488]],[0.708008]
0a696445e5ade1.jpg,[[1253  889  2163  1388]],[0.783203]
0a69c0b2aae5cc.jpg,[[0  137  3078  1864]],[0.671387]
0a6a52264469b6.jpg,[[1014  614  1447  720]],[0.60498]
0a6bfeed7be2f4.jpg,[[226  405  1188  600]],[0.749023]
0a6da6533bd494.jpg,[[5  4  909  348]],[0.770996]
0a6ed42146796a.jpg,[[5  9  2369  921]],[0.688477]
0a7015b852b726.jpg,[[231  364  1434  659]],[0.614258]
0a77c8e08350ee.jpg,[[5  99  2302  453]],[0.8125]
0a79314cc0a8b0.jpg,[[1382  966  2128  1277]],[0.76416]
0a7a8f558c14a1.jpg,[[893  983  2286  1633]],[0.644043]
0a7a91c84bd755.jpg,[[164  116  1778  400]],[0.788086]
0a7bfa03744dcc.jpg,[[709  11  2832  1774]],[0.447021]
0a7d47384337dd.jpg,[[0  51  3450  893]],[0.818848]
0a7dd6215c0916.jpg,[[8  30  1034  948]],[0.356201]
0a805ece4fe6af.jpg,[[1  822  2211  1346]],[0.808594]
0a83ebfa98e751.jpg,[[8  0  3591  563]],[0.774414]
0a8487820804a0.jpg,[[1444  872  3477  1291]],[0.805176]
0a868880d6c23d.jpg,[[0  0  2985  848]],[0.742188]
0a876ad716ec25.jpg,[[0  1039  2098  1438]],[0.754395]
0a88940184ca32.jpg,[[0  81  620  477]],[0.797363]
0a8a6499060a5c.jpg,[[4  40  332  104]],[0.795898]
0a8b7fa9a9f261.jpg,[[0  146  2558  937]],[0.828613]
0a8deb59150045.jpg,[[0  43  864  226]],[0.838379]
0a8ef152df5c69.jpg,[[856  954  2609  1369]],[0.808594]
0a8f106c67cbec.jpg,[[809  1001  3392  1475]],[0.829102]
0a8ffc7d3e8f09.jpg,[[0  0  2995  1479]],[0.76709]
0a9009ed5450cf.jpg,[[1417  883  2638  1785]],[0.741699]
0a9020d6459ee5.jpg,[[0  0  250  373]],[0.710449]
0a92c559affc11.jpg,[[120  408  2058  797]],[0.825684]
0a93b0a0d4f3a7.jpg,[[0  23  478  140]],[0.847656]
0a94cc92675477.jpg,[[14  37  412  118]],[0.682617]
0a94dc4e2b8b59.jpg,[[1560  758  3192  1208]],[0.467773]
0a95aad20016db.jpg,[[407  245  604  335]],[0.763672]
0a97d1e6751b0d.jpg,[[0  0  2355  535]],[0.867188]
0a97d99c1787d1.jpg,[[526  660  2165  1014]],[0.684082]
0a98ef248fa0ac.jpg,[[1816  1305  2277  1417]],[0.765625]
0a9958dbd04ab1.jpg,[[0  19  531  519]],[0.807617]
0a99ad33a87739.jpg,[[0  0  2959  508]],[0.759766]
0a99cbb091b9b8.jpg,[[1454  1076  2692  1653]],[0.82666]
0a9c11c6d8d9e6.jpg,[[129  110  2941  928]],[0.801758]
0a9daef82ebe79.jpg,[[0  0  496  798]],[0.816895]
0a9f092e4e3e92.jpg,[[1  22  1182  398]],[0.858887]
0aa23b14fbfeb2.jpg,[[853  1095  2151  1403]],[0.633301]
0aa43334a6c107.jpg,[[3  52  815  711]],[0.737305]
0aa652c30774ee.jpg,[[0  404  3418  1850]],[0.699219]
0aa701232150b3.jpg,[[1682  803  3600  1782]],[0.756836]
0aa8c76c6d4172.jpg,[[1462  979  1968  1248]],[0.648926]
0aa9782e4b6e89.jpg,[[1372  1107  2514  1385]],[0.821777]
0aab45f07b118f.jpg,[[6  1  3599  526]],[0.764648]
0aaec990ed4cdf.jpg,[[1045  414  3283  1064]],[0.728027]
0ab10d8b28ea30.jpg,[[144  346  2916  747]],[0.76709]
0ab3ff06386b22.jpg,[[884  504  2935  1496]],[0.755859]
0ab41564926832.jpg,[[1531  968  2824  1372]],[0.724121]
0ab574f84795ef.jpg,[[699  1120  2291  1419]],[0.766113]
0ab980d7cf2ba9.jpg,[[603  1010  2252  1374]],[0.67334]
0abd1943308a65.jpg,[[39  3  1516  210]],[0.797363]
0abfc6c96283ca.jpg,[[1115  892  3593  1354]],[0.76709]
0ac05be2acd51c.jpg,[[27  74  1217  293]],[0.833496]
0ac26ef4d514be.jpg,[[1543  718  3000  1150]],[0.76123]
0ac6c115bf90ee.jpg,[[1513  1099  2466  1270]],[0.737793]
0ac85e6a19ab4c.jpg,[[37  47  777  198]],[0.839355]
0ac88114ead7d3.jpg,[[0  37  2059  1447]],[0.784668]
0ac89bd436c0ab.jpg,[[679  725  2436  1696]],[0.654785]
0ac8f5c1b9fca6.jpg,[[875  608  2092  1280]],[0.683594]
0aca20592f2654.jpg,[[0  34  1056  926]],[0.757812]
0acd8ff258062c.jpg,[[999  270  3591  1573]],[0.546387]
0acf3e110da3d3.jpg,[[518  664  2146  1292]],[0.618652]
0ad22bae892c68.jpg,[[1842  1384  2713  1530]],[0.415771]
0ad509e7979f73.jpg,[[5  281  3110  846]],[0.770508]
0ad551c885cc6d.jpg,[[921  639  2689  1415]],[0.527344]
0ad5b7d13551e2.jpg,[[1702  952  2673  1514]],[0.712891]
0ad620002a4672.jpg,[[19  138  2107  1114]],[0.758301]
0ad825deb11d04.jpg,[[0  426  2157  1411]],[0.812988]
0ad8e0ea1fc11d.jpg,[[416  562  1347  745]],[0.645996]
0ad95215710b57.jpg,[[0  35  1628  1140]],[0.773926]
0adb07b95c8324.jpg,[[867  1102  3600  1620]],[0.783203]
0add7b95cb722d.jpg,[[6  34  3579  777]],[0.84082]
0addcb7fb6f43e.jpg,[[51  1234  1918  1810]],[0.801758]
0adee4b9fdf9bc.jpg,[[44  112  1597  379]],[0.84082]
0adf3b91f045f8.jpg,[[894  519  3504  1663]],[0.776855]
0ae0ffd455e691.jpg,[[510  270  3599  1945]],[0.607422]
0ae107a4347d30.jpg,[[0  34  3190  1025]],[0.836914]
0ae191d37a4f52.jpg,[[0  91  1034  731]],[0.711426]
0ae2c0eda0d4d8.jpg,[[1514  0  3493  1176]],[0.724121]
0ae2d0d7c64061.jpg,[[1040  919  2710  1310]],[0.754883]
0ae37bc1e7c887.jpg,[[0  0  382  340]],[0.717773]
0ae4ca11fef5a9.jpg,[[228  810  1968  1437]],[0.773438]
0ae74dc35a507b.jpg,[[1246  677  2248  1192]],[0.717773]
0aeb25712ff0a0.jpg,[[67  66  3596  659]],[0.840332]
0aeb2f811ac2d6.jpg,[[127  52  501  124]],[0.385254]
0aed15ad89104e.jpg,[[1  13  1784  1190]],[0.673828]
0aedc3d2609a35.jpg,[[1  70  789  187]],[0.821777]
0aef037238e89b.jpg,[[8  30  1865  344]],[0.82373]
0aefee2af9e5fd.jpg,[[355  1244  2590  1653]],[0.492188]
0af03feee2ca5b.jpg,[[46  24  700  215]],[0.717773]
0af135a9f09ee8.jpg,[[0  0  2970  1453]],[0.689453]
0af6c3bfcebf06.jpg,[[0  0  743  863]],[0.720215]
0af6d308caa2f3.jpg,[[0  89  1255  772]],[0.770508]
0af73cb10b717f.jpg,[[0  1  202  209]],[0.744141]
0af9bb2a8d142d.jpg,[[43  675  3456  2262]],[0.669922]
0af9bbf7ed15b7.jpg,[[3  1  1834  323]],[0.745605]
0af9c5c976ed5b.jpg,[[1470  901  2948  1491]],[0.778809]
0afafdfa0f6bb9.jpg,[[0  0  3599  827]],[0.841797]
0afcfc3845998c.jpg,[[724  443  1995  1282]],[0.689453]
0afd231e4e54fc.jpg,[[0  64  478  352]],[0.721191]
0afd72a7f87238.jpg,[[0  11  296  262]],[0.780762]
0b00383a69dadc.jpg,[[1118  704  3504  1606]],[0.714844]
0b009d4408ecd4.jpg,[[0  0  866  857]],[0.746094]
